customer_key,Total_Revenue,Total_Orders,Average_Order_Value,Customer_Lifetime_Value
10704,44,2,22.0,44.0
10705,1151,1,1151.0,1151.0
10706,50,1,50.0,50.0
10707,100,1,100.0,100.0
10708,15,1,15.0,15.0
10709,50,1,50.0,50.0
10710,1155,1,1155.0,1155.0
10711,4187,2,2093.5,4187.0
10712,1179,1,1179.0,1179.0
10713,69,1,69.0,69.0
10714,15,1,15.0,15.0
10715,65,1,65.0,65.0
10716,15,1,15.0,15.0
10717,15,1,15.0,15.0
10718,45,1,45.0,45.0
10719,23,1,23.0,23.0
10720,100,1,100.0,100.0
10721,15,1,15.0,15.0
10722,15,1,15.0,15.0
10723,15,1,15.0,15.0
10724,1205,1,1205.0,1205.0
10725,15,1,15.0,15.0
10726,5,1,5.0,5.0
10727,42,1,42.0,42.0
10728,4132,2,2066.0,4132.0
10729,1205,1,1205.0,1205.0
10730,50,1,50.0,50.0
10731,17,1,17.0,17.0
10732,15,1,15.0,15.0
10733,84,1,84.0,84.0
10734,15,1,15.0,15.0
10735,15,1,15.0,15.0
10736,94,1,94.0,94.0
10737,95,1,95.0,95.0
10738,60,1,60.0,60.0
10739,70,1,70.0,70.0
10740,37,1,37.0,37.0
10741,131,1,131.0,131.0
10742,4127,2,2063.5,4127.0
10743,31,1,31.0,31.0
10744,50,1,50.0,50.0
10745,50,1,50.0,50.0
10746,72,1,72.0,72.0
10747,1174,1,1174.0,1174.0
10748,540,1,540.0,540.0
10749,600,1,600.0,600.0
10750,1155,1,1155.0,1155.0
10751,69,1,69.0,69.0
10752,50,1,50.0,50.0
10753,7,1,7.0,7.0
10754,79,1,79.0,79.0
10755,15,1,15.0,15.0
10756,15,1,15.0,15.0
10757,554,1,554.0,554.0
10758,74,1,74.0,74.0
10759,15,1,15.0,15.0
10760,64,1,64.0,64.0
10761,50,1,50.0,50.0
10762,135,1,135.0,135.0
10763,79,1,79.0,79.0
10764,50,1,50.0,50.0
10765,7,1,7.0,7.0
10766,79,1,79.0,79.0
10767,540,1,540.0,540.0
10768,124,1,124.0,124.0
10769,4118,2,2059.0,4118.0
10770,604,1,604.0,604.0
10771,24,1,24.0,24.0
10772,23,1,23.0,23.0
10773,24,1,24.0,24.0
10774,15,1,15.0,15.0
10775,50,1,50.0,50.0
10776,70,1,70.0,70.0
10777,24,1,24.0,24.0
10778,181,1,181.0,181.0
10779,15,1,15.0,15.0
10780,15,1,15.0,15.0
10781,78,1,78.0,78.0
10782,1174,1,1174.0,1174.0
10783,50,1,50.0,50.0
10784,50,1,50.0,50.0
10785,50,1,50.0,50.0
10786,1155,1,1155.0,1155.0
10787,120,1,120.0,120.0
10788,17,1,17.0,17.0
10789,1120,1,1120.0,1120.0
10790,15,1,15.0,15.0
10791,74,1,74.0,74.0
10792,575,1,575.0,575.0
10793,114,1,114.0,114.0
10794,1155,1,1155.0,1155.0
10795,1179,1,1179.0,1179.0
10796,613,1,613.0,613.0
10797,60,1,60.0,60.0
10798,1155,1,1155.0,1155.0
10799,1174,1,1174.0,1174.0
10800,24,1,24.0,24.0
10801,65,1,65.0,65.0
10802,45,1,45.0,45.0
10803,78,1,78.0,78.0
10804,40,1,40.0,40.0
10805,15,1,15.0,15.0
10806,50,1,50.0,50.0
10807,15,1,15.0,15.0
10808,1120,1,1120.0,1120.0
10809,1155,1,1155.0,1155.0
10810,50,1,50.0,50.0
10811,563,1,563.0,563.0
10812,17,1,17.0,17.0
10813,1155,1,1155.0,1155.0
10814,4118,2,2059.0,4118.0
10815,15,1,15.0,15.0
10816,64,1,64.0,64.0
10817,83,1,83.0,83.0
10818,791,1,791.0,791.0
10819,191,1,191.0,191.0
10820,32,1,32.0,32.0
10821,39,1,39.0,39.0
10822,49,1,49.0,49.0
10823,565,1,565.0,565.0
10824,5,1,5.0,5.0
10825,27,1,27.0,27.0
10826,5,1,5.0,5.0
10827,13,1,13.0,13.0
10828,2355,1,2355.0,2355.0
10829,2322,1,2322.0,2322.0
10830,64,1,64.0,64.0
10831,540,1,540.0,540.0
10832,35,1,35.0,35.0
10833,40,1,40.0,40.0
10834,2295,1,2295.0,2295.0
10835,59,1,59.0,59.0
10836,2361,1,2361.0,2361.0
10837,5,1,5.0,5.0
10838,69,1,69.0,69.0
10839,5,1,5.0,5.0
10840,93,1,93.0,93.0
10841,31,1,31.0,31.0
10842,25,1,25.0,25.0
10843,49,1,49.0,49.0
10844,14,1,14.0,14.0
10845,40,1,40.0,40.0
10846,5,1,5.0,5.0
10847,40,1,40.0,40.0
10848,188,1,188.0,188.0
10849,565,1,565.0,565.0
10850,40,1,40.0,40.0
10851,5,1,5.0,5.0
10852,5,1,5.0,5.0
10853,5,1,5.0,5.0
10854,90,1,90.0,90.0
10855,25,1,25.0,25.0
10856,580,1,580.0,580.0
10857,25,1,25.0,25.0
10858,2487,1,2487.0,2487.0
10859,2492,1,2492.0,2492.0
10860,5,1,5.0,5.0
10861,5,1,5.0,5.0
10862,40,1,40.0,40.0
10863,14,1,14.0,14.0
10864,40,1,40.0,40.0
10865,29,1,29.0,29.0
10866,149,1,149.0,149.0
10867,5,1,5.0,5.0
10868,14,1,14.0,14.0
10869,5,1,5.0,5.0
10870,5,1,5.0,5.0
10871,73,1,73.0,73.0
10872,30,1,30.0,30.0
10873,35,1,35.0,35.0
10874,4662,2,2331.0,4662.0
10875,4639,2,2319.5,4639.0
10876,4921,2,2460.5,4921.0
10877,4663,2,2331.5,4663.0
10878,4625,2,2312.5,4625.0
10879,4664,2,2332.0,4664.0
10880,35,1,35.0,35.0
10881,40,1,40.0,40.0
10882,129,1,129.0,129.0
10883,4886,2,2443.0,4886.0
10884,42,1,42.0,42.0
10885,75,1,75.0,75.0
10886,4642,2,2321.0,4642.0
10887,4697,2,2348.5,4697.0
10888,40,1,40.0,40.0
10889,4925,2,2462.5,4925.0
10890,4625,2,2312.5,4625.0
10891,40,1,40.0,40.0
10892,4921,2,2460.5,4921.0
10893,4921,2,2460.5,4921.0
10894,4664,2,2332.0,4664.0
10895,4625,2,2312.5,4625.0
10896,4658,2,2329.0,4658.0
10897,75,1,75.0,75.0
10898,4909,2,2454.5,4909.0
10899,75,1,75.0,75.0
10900,4664,2,2332.0,4664.0
10901,70,1,70.0,70.0
10902,15,1,15.0,15.0
10903,24,1,24.0,24.0
10904,549,1,549.0,549.0
10905,76,1,76.0,76.0
10906,15,1,15.0,15.0
10907,15,1,15.0,15.0
10908,15,1,15.0,15.0
10909,65,1,65.0,65.0
10910,563,1,563.0,563.0
10911,1174,1,1174.0,1174.0
10912,27,1,27.0,27.0
10913,575,1,575.0,575.0
10914,60,1,60.0,60.0
10915,40,1,40.0,40.0
10916,570,1,570.0,570.0
10917,40,1,40.0,40.0
10918,70,1,70.0,70.0
10919,69,1,69.0,69.0
10920,1120,1,1120.0,1120.0
10921,1184,1,1184.0,1184.0
10922,4142,2,2071.0,4142.0
10923,1120,1,1120.0,1120.0
10924,1120,1,1120.0,1120.0
10925,1120,1,1120.0,1120.0
10926,7,1,7.0,7.0
10927,1198,1,1198.0,1198.0
10928,1145,1,1145.0,1145.0
10929,1170,1,1170.0,1170.0
10930,1183,1,1183.0,1183.0
10931,1233,1,1233.0,1233.0
10932,1120,1,1120.0,1120.0
10933,1158,1,1158.0,1158.0
10934,50,1,50.0,50.0
10935,10,1,10.0,10.0
10936,39,1,39.0,39.0
10937,100,1,100.0,100.0
10938,1134,1,1134.0,1134.0
10939,15,1,15.0,15.0
10940,4163,2,2081.5,4163.0
10941,571,1,571.0,571.0
10942,1174,1,1174.0,1174.0
10943,575,1,575.0,575.0
10944,4625,2,2312.5,4625.0
10945,4714,2,2357.0,4714.0
10946,4886,2,2443.0,4886.0
10947,4660,2,2330.0,4660.0
10948,4633,2,2316.5,4633.0
10949,4886,2,2443.0,4886.0
10950,4660,2,2330.0,4660.0
10951,4900,2,2450.0,4900.0
10952,4923,2,2461.5,4923.0
10953,99,1,99.0,99.0
10954,35,1,35.0,35.0
10955,35,1,35.0,35.0
10956,4900,2,2450.0,4900.0
10957,4633,2,2316.5,4633.0
10958,4919,2,2459.5,4919.0
10959,4697,2,2348.5,4697.0
10960,4703,2,2351.5,4703.0
10961,40,1,40.0,40.0
10962,42,1,42.0,42.0
10963,35,1,35.0,35.0
10964,40,1,40.0,40.0
10965,104,1,104.0,104.0
10966,99,1,99.0,99.0
10967,4660,2,2330.0,4660.0
10968,124,1,124.0,124.0
10969,4723,2,2361.5,4723.0
10970,4760,2,2380.0,4760.0
10971,32,1,32.0,32.0
10972,32,1,32.0,32.0
10973,40,1,40.0,40.0
10974,57,1,57.0,57.0
10975,4924,2,2462.0,4924.0
10976,86,1,86.0,86.0
10977,4198,2,2099.0,4198.0
10978,75,1,75.0,75.0
10979,37,1,37.0,37.0
10980,3937,2,1968.5,3937.0
10981,4334,2,2167.0,4334.0
10982,76,1,76.0,76.0
10983,3883,2,1941.5,3883.0
10984,4144,2,2072.0,4144.0
10985,4175,2,2087.5,4175.0
10986,3937,2,1968.5,3937.0
10987,3883,2,1941.5,3883.0
10988,4639,2,2319.5,4639.0
10989,35,1,35.0,35.0
10990,35,1,35.0,35.0
10991,99,1,99.0,99.0
10992,121,1,121.0,121.0
10993,184,1,184.0,184.0
10994,75,1,75.0,75.0
10995,4660,2,2330.0,4660.0
10996,37,1,37.0,37.0
10997,3947,2,1973.5,3947.0
10998,40,1,40.0,40.0
10999,57,1,57.0,57.0
11000,4921,2,2460.5,4921.0
11001,4664,2,2332.0,4664.0
11002,75,1,75.0,75.0
11003,79,1,79.0,79.0
11004,57,1,57.0,57.0
11005,3918,2,1959.0,3918.0
11006,135,1,135.0,135.0
11007,42,1,42.0,42.0
11008,45,1,45.0,45.0
11009,4141,2,2070.5,4141.0
11010,10,1,10.0,10.0
11011,50,1,50.0,50.0
11012,69,1,69.0,69.0
11013,15,1,15.0,15.0
11014,565,1,565.0,565.0
11015,80,2,40.0,80.0
11016,5,1,5.0,5.0
11017,575,1,575.0,575.0
11018,70,1,70.0,70.0
11019,77,1,77.0,77.0
11020,7,1,7.0,7.0
11021,57,1,57.0,57.0
11022,24,1,24.0,24.0
11023,50,1,50.0,50.0
11024,79,1,79.0,79.0
11025,24,1,24.0,24.0
11026,15,1,15.0,15.0
11027,40,1,40.0,40.0
11028,60,1,60.0,60.0
11029,70,1,70.0,70.0
11030,31,1,31.0,31.0
11031,4144,2,2072.0,4144.0
11032,3897,2,1948.5,3897.0
11033,3883,2,1941.5,3883.0
11034,3918,2,1959.0,3918.0
11035,15,1,15.0,15.0
11036,70,1,70.0,70.0
11037,1155,1,1155.0,1155.0
11038,45,1,45.0,45.0
11039,85,1,85.0,85.0
11040,35,1,35.0,35.0
11041,37,1,37.0,37.0
11042,4167,2,2083.5,4167.0
11043,540,1,540.0,540.0
11044,589,1,589.0,589.0
11045,608,1,608.0,608.0
11046,562,1,562.0,562.0
11047,563,1,563.0,563.0
11048,24,1,24.0,24.0
11049,549,1,549.0,549.0
11050,15,1,15.0,15.0
11051,4160,2,2080.0,4160.0
11052,50,1,50.0,50.0
11053,15,1,15.0,15.0
11054,10,1,10.0,10.0
11055,563,1,563.0,563.0
11056,24,1,24.0,24.0
11057,35,1,35.0,35.0
11058,70,1,70.0,70.0
11059,4118,2,2059.0,4118.0
11060,7,1,7.0,7.0
11061,37,1,37.0,37.0
11062,1145,1,1145.0,1145.0
11063,1120,1,1120.0,1120.0
11064,79,1,79.0,79.0
11065,70,1,70.0,70.0
11066,70,1,70.0,70.0
11067,540,1,540.0,540.0
11068,540,1,540.0,540.0
11069,24,1,24.0,24.0
11070,23,1,23.0,23.0
11071,15,1,15.0,15.0
11072,74,1,74.0,74.0
11073,618,1,618.0,618.0
11074,74,1,74.0,74.0
11075,554,1,554.0,554.0
11076,144,1,144.0,144.0
11077,66,1,66.0,66.0
11078,30,1,30.0,30.0
11079,563,1,563.0,563.0
11080,24,1,24.0,24.0
11081,57,1,57.0,57.0
11082,30,1,30.0,30.0
11083,575,1,575.0,575.0
11084,155,1,155.0,155.0
11085,70,1,70.0,70.0
11086,35,1,35.0,35.0
11087,30,1,30.0,30.0
11088,94,1,94.0,94.0
11089,570,1,570.0,570.0
11090,554,1,554.0,554.0
11091,32,1,32.0,32.0
11092,549,1,549.0,549.0
11093,563,1,563.0,563.0
11094,589,1,589.0,589.0
11095,540,1,540.0,540.0
11096,142,1,142.0,142.0
11097,134,1,134.0,134.0
11098,62,1,62.0,62.0
11099,70,1,70.0,70.0
11100,563,1,563.0,563.0
11101,91,1,91.0,91.0
11102,32,1,32.0,32.0
11103,85,1,85.0,85.0
11104,70,1,70.0,70.0
11105,554,1,554.0,554.0
11106,45,1,45.0,45.0
11107,554,1,554.0,554.0
11108,72,1,72.0,72.0
11109,85,1,85.0,85.0
11110,5971,2,2985.5,5971.0
11111,35,1,35.0,35.0
11112,1174,1,1174.0,1174.0
11113,6047,2,3023.5,6047.0
11114,589,1,589.0,589.0
11115,4183,2,2091.5,4183.0
11116,625,1,625.0,625.0
11117,563,1,563.0,563.0
11118,4158,2,2079.0,4158.0
11119,4158,2,2079.0,4158.0
11120,563,1,563.0,563.0
11121,5962,2,2981.0,5962.0
11122,5997,2,2998.5,5997.0
11123,94,1,94.0,94.0
11124,30,1,30.0,30.0
11125,35,1,35.0,35.0
11126,35,1,35.0,35.0
11127,35,1,35.0,35.0
11128,90,1,90.0,90.0
11129,4142,2,2071.0,4142.0
11130,575,1,575.0,575.0
11131,575,1,575.0,575.0
11132,561,1,561.0,561.0
11133,563,1,563.0,563.0
11134,556,1,556.0,556.0
11135,144,1,144.0,144.0
11136,575,1,575.0,575.0
11137,554,1,554.0,554.0
11138,1184,1,1184.0,1184.0
11139,37,1,37.0,37.0
11140,549,1,549.0,549.0
11141,1120,1,1120.0,1120.0
11142,166,1,166.0,166.0
11143,72,1,72.0,72.0
11144,40,1,40.0,40.0
11145,90,1,90.0,90.0
11146,37,1,37.0,37.0
11147,37,1,37.0,37.0
11148,70,1,70.0,70.0
11149,70,1,70.0,70.0
11150,124,1,124.0,124.0
11151,70,1,70.0,70.0
11152,134,1,134.0,134.0
11153,1205,1,1205.0,1205.0
11154,549,1,549.0,549.0
11155,37,1,37.0,37.0
11156,70,1,70.0,70.0
11157,70,1,70.0,70.0
11158,32,1,32.0,32.0
11159,37,1,37.0,37.0
11160,32,1,32.0,32.0
11161,37,1,37.0,37.0
11162,72,1,72.0,72.0
11163,70,1,70.0,70.0
11164,37,1,37.0,37.0
11165,563,1,563.0,563.0
11166,191,1,191.0,191.0
11167,70,1,70.0,70.0
11168,124,1,124.0,124.0
11169,2997,2,1498.5,2997.0
11170,79,1,79.0,79.0
11171,2745,2,1372.5,2745.0
11172,2722,2,1361.0,2722.0
11173,2932,2,1466.0,2932.0
11174,2736,2,1368.0,2736.0
11175,3007,2,1503.5,3007.0
11176,3018,2,1509.0,3018.0
11177,101,1,101.0,101.0
11178,24,1,24.0,24.0
11179,4233,2,2116.5,4233.0
11180,22,1,22.0,22.0
11181,4633,2,2316.5,4633.0
11182,4674,2,2337.0,4674.0
11183,6006,2,3003.0,6006.0
11184,32,1,32.0,32.0
11185,37,1,37.0,37.0
11186,39,1,39.0,39.0
11187,1174,1,1174.0,1174.0
11188,32,1,32.0,32.0
11189,1179,1,1179.0,1179.0
11190,549,1,549.0,549.0
11191,37,1,37.0,37.0
11192,94,1,94.0,94.0
11193,85,1,85.0,85.0
11194,4886,2,2443.0,4886.0
11195,4634,2,2317.0,4634.0
11196,4909,2,2454.5,4909.0
11197,4633,2,2316.5,4633.0
11198,4741,2,2370.5,4741.0
11199,4662,2,2331.0,4662.0
11200,4694,2,2347.0,4694.0
11201,4660,2,2330.0,4660.0
11202,5012,2,2506.0,5012.0
11203,4672,2,2336.0,4672.0
11204,4625,2,2312.5,4625.0
11205,42,1,42.0,42.0
11206,121,1,121.0,121.0
11207,201,1,201.0,201.0
11208,4921,2,2460.5,4921.0
11209,42,1,42.0,42.0
11210,75,1,75.0,75.0
11211,35,1,35.0,35.0
11212,37,1,37.0,37.0
11213,40,1,40.0,40.0
11214,59,1,59.0,59.0
11215,42,1,42.0,42.0
11216,79,1,79.0,79.0
11217,564,1,564.0,564.0
11218,61,1,61.0,61.0
11219,1155,1,1155.0,1155.0
11220,13,1,13.0,13.0
11221,1179,1,1179.0,1179.0
11222,1155,1,1155.0,1155.0
11223,94,1,94.0,94.0
11224,35,1,35.0,35.0
11225,624,1,624.0,624.0
11226,604,1,604.0,604.0
11227,35,1,35.0,35.0
11228,35,1,35.0,35.0
11229,37,1,37.0,37.0
11230,1147,1,1147.0,1147.0
11231,4223,2,2111.5,4223.0
11232,609,1,609.0,609.0
11233,5985,2,2992.5,5985.0
11234,5997,2,2998.5,5997.0
11235,5976,2,2988.0,5976.0
11236,1155,1,1155.0,1155.0
11237,1179,1,1179.0,1179.0
11238,30,1,30.0,30.0
11239,1155,1,1155.0,1155.0
11240,32,1,32.0,32.0
11241,32,1,32.0,32.0
11242,1149,1,1149.0,1149.0
11243,37,1,37.0,37.0
11244,1170,1,1170.0,1170.0
11245,30,1,30.0,30.0
11246,1188,1,1188.0,1188.0
11247,1170,1,1170.0,1170.0
11248,5978,2,2989.0,5978.0
11249,1134,1,1134.0,1134.0
11250,540,1,540.0,540.0
11251,549,1,549.0,549.0
11252,5971,2,2985.5,5971.0
11253,6047,2,3023.5,6047.0
11254,1174,1,1174.0,1174.0
11255,554,1,554.0,554.0
11256,599,1,599.0,599.0
11257,570,1,570.0,570.0
11258,540,1,540.0,540.0
11259,549,1,549.0,549.0
11260,563,1,563.0,563.0
11261,563,1,563.0,563.0
11262,561,1,561.0,561.0
11263,540,1,540.0,540.0
11264,35,1,35.0,35.0
11265,90,1,90.0,90.0
11266,22,1,22.0,22.0
11267,724,1,724.0,724.0
11268,4167,2,2083.5,4167.0
11269,6031,2,3015.5,6031.0
11270,94,1,94.0,94.0
11271,609,1,609.0,609.0
11272,613,1,613.0,613.0
11273,571,1,571.0,571.0
11274,575,1,575.0,575.0
11275,575,1,575.0,575.0
11276,615,1,615.0,615.0
11277,599,1,599.0,599.0
11278,30,1,30.0,30.0
11279,7,1,7.0,7.0
11280,30,1,30.0,30.0
11281,32,1,32.0,32.0
11282,540,1,540.0,540.0
11283,575,1,575.0,575.0
11284,157,1,157.0,157.0
11285,600,1,600.0,600.0
11286,90,1,90.0,90.0
11287,35,1,35.0,35.0
11288,540,1,540.0,540.0
11289,561,1,561.0,561.0
11290,561,1,561.0,561.0
11291,600,1,600.0,600.0
11292,575,1,575.0,575.0
11293,554,1,554.0,554.0
11294,561,1,561.0,561.0
11295,650,1,650.0,650.0
11296,600,1,600.0,600.0
11297,133,1,133.0,133.0
11298,600,1,600.0,600.0
11299,578,1,578.0,578.0
11300,4145,2,2072.5,4145.0
11301,549,1,549.0,549.0
11302,540,1,540.0,540.0
11303,1764,1,1764.0,1764.0
11304,21,1,21.0,21.0
11305,37,1,37.0,37.0
11306,120,1,120.0,120.0
11307,561,1,561.0,561.0
11308,804,1,804.0,804.0
11309,1769,1,1769.0,1769.0
11310,1786,1,1786.0,1786.0
11311,94,1,94.0,94.0
11312,1739,1,1739.0,1739.0
11313,2478,1,2478.0,2478.0
11314,1736,1,1736.0,1736.0
11315,84,1,84.0,84.0
11316,40,1,40.0,40.0
11317,618,1,618.0,618.0
11318,14,1,14.0,14.0
11319,1174,1,1174.0,1174.0
11320,554,1,554.0,554.0
11321,1736,1,1736.0,1736.0
11322,1701,1,1701.0,1701.0
11323,600,1,600.0,600.0
11324,2443,1,2443.0,2443.0
11325,25,1,25.0,25.0
11326,14,1,14.0,14.0
11327,40,1,40.0,40.0
11328,575,1,575.0,575.0
11329,549,1,549.0,549.0
11330,575,1,575.0,575.0
11331,609,1,609.0,609.0
11332,15,1,15.0,15.0
11333,40,1,40.0,40.0
11334,70,1,70.0,70.0
11335,549,1,549.0,549.0
11336,578,1,578.0,578.0
11337,600,1,600.0,600.0
11338,50,1,50.0,50.0
11339,69,1,69.0,69.0
11340,15,1,15.0,15.0
11341,15,1,15.0,15.0
11342,74,1,74.0,74.0
11343,69,1,69.0,69.0
11344,2422,1,2422.0,2422.0
11345,2419,1,2419.0,2419.0
11346,74,1,74.0,74.0
11347,575,1,575.0,575.0
11348,50,1,50.0,50.0
11349,15,1,15.0,15.0
11350,125,1,125.0,125.0
11351,15,1,15.0,15.0
11352,70,1,70.0,70.0
11353,10,1,10.0,10.0
11354,40,1,40.0,40.0
11355,40,1,40.0,40.0
11356,10,1,10.0,10.0
11357,50,1,50.0,50.0
11358,50,1,50.0,50.0
11359,39,1,39.0,39.0
11360,7,1,7.0,7.0
11361,59,1,59.0,59.0
11362,35,1,35.0,35.0
11363,35,1,35.0,35.0
11364,57,1,57.0,57.0
11365,45,1,45.0,45.0
11366,32,1,32.0,32.0
11367,57,1,57.0,57.0
11368,70,1,70.0,70.0
11369,615,1,615.0,615.0
11370,70,1,70.0,70.0
11371,160,1,160.0,160.0
11372,40,1,40.0,40.0
11373,575,1,575.0,575.0
11374,5976,2,2988.0,5976.0
11375,600,1,600.0,600.0
11376,35,1,35.0,35.0
11377,30,1,30.0,30.0
11378,184,1,184.0,184.0
11379,30,1,30.0,30.0
11380,27,1,27.0,27.0
11381,5,1,5.0,5.0
11382,29,1,29.0,29.0
11383,5,1,5.0,5.0
11384,68,1,68.0,68.0
11385,40,1,40.0,40.0
11386,59,1,59.0,59.0
11387,5,1,5.0,5.0
11388,5,1,5.0,5.0
11389,69,1,69.0,69.0
11390,40,1,40.0,40.0
11391,29,1,29.0,29.0
11392,1174,1,1174.0,1174.0
11393,643,1,643.0,643.0
11394,589,1,589.0,589.0
11395,25,1,25.0,25.0
11396,571,1,571.0,571.0
11397,1726,1,1726.0,1726.0
11398,27,1,27.0,27.0
11399,540,1,540.0,540.0
11400,2786,2,1393.0,2786.0
11401,2738,2,1369.0,2738.0
11402,2983,2,1491.5,2983.0
11403,2722,2,1361.0,2722.0
11404,70,1,70.0,70.0
11405,2983,2,1491.5,2983.0
11406,124,1,124.0,124.0
11407,3018,2,1509.0,3018.0
11408,2757,2,1378.5,2757.0
11409,2771,2,1385.5,2771.0
11410,2746,2,1373.0,2746.0
11411,2983,2,1491.5,2983.0
11412,2771,2,1385.5,2771.0
11413,3018,2,1509.0,3018.0
11414,23,1,23.0,23.0
11415,575,1,575.0,575.0
11416,615,1,615.0,615.0
11417,1765,1,1765.0,1765.0
11418,21,1,21.0,21.0
11419,1732,1,1732.0,1732.0
11420,60,1,60.0,60.0
11421,23,1,23.0,23.0
11422,59,1,59.0,59.0
11423,1736,1,1736.0,1736.0
11424,584,1,584.0,584.0
11425,75,1,75.0,75.0
11426,25,1,25.0,25.0
11427,554,1,554.0,554.0
11428,1701,1,1701.0,1701.0
11429,1739,1,1739.0,1739.0
11430,1778,1,1778.0,1778.0
11431,2639,1,2639.0,2639.0
11432,60,1,60.0,60.0
11433,578,1,578.0,578.0
11434,1765,1,1765.0,1765.0
11435,1736,1,1736.0,1736.0
11436,23,1,23.0,23.0
11437,608,1,608.0,608.0
11438,1739,1,1739.0,1739.0
11439,617,1,617.0,617.0
11440,1701,1,1701.0,1701.0
11441,554,1,554.0,554.0
11442,598,1,598.0,598.0
11443,1710,1,1710.0,1710.0
11444,554,1,554.0,554.0
11445,828,1,828.0,828.0
11446,2490,1,2490.0,2490.0
11447,1739,1,1739.0,1739.0
11448,793,1,793.0,793.0
11449,2480,1,2480.0,2480.0
11450,2515,1,2515.0,2515.0
11451,799,1,799.0,799.0
11452,1710,1,1710.0,1710.0
11453,1736,1,1736.0,1736.0
11454,40,1,40.0,40.0
11455,13,1,13.0,13.0
11456,29,1,29.0,29.0
11457,1728,1,1728.0,1728.0
11458,5,1,5.0,5.0
11459,563,1,563.0,563.0
11460,540,1,540.0,540.0
11461,1751,1,1751.0,1751.0
11462,1755,1,1755.0,1755.0
11463,554,1,554.0,554.0
11464,575,1,575.0,575.0
11465,2443,1,2443.0,2443.0
11466,2492,1,2492.0,2492.0
11467,549,1,549.0,549.0
11468,1732,1,1732.0,1732.0
11469,1701,1,1701.0,1701.0
11470,563,1,563.0,563.0
11471,1736,1,1736.0,1736.0
11472,561,1,561.0,561.0
11473,540,1,540.0,540.0
11474,608,1,608.0,608.0
11475,14,1,14.0,14.0
11476,99,1,99.0,99.0
11477,59,1,59.0,59.0
11478,575,1,575.0,575.0
11479,554,1,554.0,554.0
11480,600,1,600.0,600.0
11481,617,1,617.0,617.0
11482,564,1,564.0,564.0
11483,40,1,40.0,40.0
11484,110,1,110.0,110.0
11485,589,1,589.0,589.0
11486,23,1,23.0,23.0
11487,589,1,589.0,589.0
11488,589,1,589.0,589.0
11489,5,1,5.0,5.0
11490,30,1,30.0,30.0
11491,549,1,549.0,549.0
11492,5,1,5.0,5.0
11493,68,1,68.0,68.0
11494,5,1,5.0,5.0
11495,5,1,5.0,5.0
11496,608,1,608.0,608.0
11497,49,1,49.0,49.0
11498,59,1,59.0,59.0
11499,35,1,35.0,35.0
11500,23,1,23.0,23.0
11501,2481,1,2481.0,2481.0
11502,2566,1,2566.0,2566.0
11503,1736,1,1736.0,1736.0
11504,1775,1,1775.0,1775.0
11505,1736,1,1736.0,1736.0
11506,1736,1,1736.0,1736.0
11507,561,1,561.0,561.0
11508,49,1,49.0,49.0
11509,799,1,799.0,799.0
11510,804,1,804.0,804.0
11511,1764,1,1764.0,1764.0
11512,80,1,80.0,80.0
11513,30,1,30.0,30.0
11514,23,1,23.0,23.0
11515,59,1,59.0,59.0
11516,554,1,554.0,554.0
11517,5,1,5.0,5.0
11518,563,1,563.0,563.0
11519,1736,1,1736.0,1736.0
11520,921,1,921.0,921.0
11521,1775,1,1775.0,1775.0
11522,5,1,5.0,5.0
11523,540,1,540.0,540.0
11524,806,1,806.0,806.0
11525,2478,1,2478.0,2478.0
11526,575,1,575.0,575.0
11527,1732,1,1732.0,1732.0
11528,75,1,75.0,75.0
11529,40,1,40.0,40.0
11530,23,1,23.0,23.0
11531,5,1,5.0,5.0
11532,184,1,184.0,184.0
11533,5,1,5.0,5.0
11534,29,1,29.0,29.0
11535,25,1,25.0,25.0
11536,1751,1,1751.0,1751.0
11537,1775,1,1775.0,1775.0
11538,14,1,14.0,14.0
11539,21,1,21.0,21.0
11540,99,1,99.0,99.0
11541,29,1,29.0,29.0
11542,589,1,589.0,589.0
11543,23,1,23.0,23.0
11544,563,1,563.0,563.0
11545,127,1,127.0,127.0
11546,49,1,49.0,49.0
11547,30,1,30.0,30.0
11548,37,1,37.0,37.0
11549,37,1,37.0,37.0
11550,35,1,35.0,35.0
11551,29,1,29.0,29.0
11552,68,1,68.0,68.0
11553,21,1,21.0,21.0
11554,49,1,49.0,49.0
11555,5,1,5.0,5.0
11556,143,1,143.0,143.0
11557,60,1,60.0,60.0
11558,5,1,5.0,5.0
11559,5,1,5.0,5.0
11560,5,1,5.0,5.0
11561,94,1,94.0,94.0
11562,25,1,25.0,25.0
11563,30,1,30.0,30.0
11564,13,1,13.0,13.0
11565,59,1,59.0,59.0
11566,6,1,6.0,6.0
11567,1701,1,1701.0,1701.0
11568,23,1,23.0,23.0
11569,4,1,4.0,4.0
11570,49,1,49.0,49.0
11571,1736,1,1736.0,1736.0
11572,2835,2,1417.5,2835.0
11573,2997,2,1498.5,2997.0
11574,2722,2,1361.0,2722.0
11575,70,1,70.0,70.0
11576,3018,2,1509.0,3018.0
11577,2722,2,1361.0,2722.0
11578,2743,2,1371.5,2743.0
11579,2736,2,1368.0,2736.0
11580,2731,2,1365.5,2731.0
11581,3051,2,1525.5,3051.0
11582,2749,2,1374.5,2749.0
11583,2757,2,1378.5,2757.0
11584,2821,2,1410.5,2821.0
